Created Date,Descriptor,Incident Zip,City,Community Board,Borough
2/26/16,Taste/Odor: Bitter/Metallic (QA3),10075,City-NEW YORK,08 MANHATTAN,Borough-MANHATTAN
2/26/16,Taste/Odor: Musty/Stale (QA4),11234,City-BROOKLYN,18 BROOKLYN,Borough-BROOKLYN
2/27/16,Taste/Odor: Chemical (QA2),11693,City-Far Rockaway,14 QUEENS,Borough-QUEENS
2/27/16,Taste/Odor: Chlorine (QA1),10018,City-NEW YORK,04 MANHATTAN,Borough-MANHATTAN
2/29/16,Oil: Grease In Water (QD1),10457,City-BRONX,03 BRONX,Borough-BRONX
2/29/16,Cloudy Or Milky Water (QB1),10456,City-BRONX,01 BRONX,Borough-BRONX
2/29/16,Taste/Odor: Sewer (QA5),10302,City-STATEN ISLAND,01 STATEN ISLAND,Borough-STATEN ISLAND
3/1/16,Oil: Grease In Water (QD1),11234,City-BROOKLYN,18 BROOKLYN,Borough-BROOKLYN
3/1/16,No Sampling Required: Requested Information (QG2),11221,City-BROOKLYN,04 BROOKLYN,Borough-BROOKLYN
3/1/16,Taste/Odor: Chemical (QA2),11226,City-BROOKLYN,14 BROOKLYN,Borough-BROOKLYN
3/1/16,Taste/Odor: Chemical (QA2),11358,City-Flushing,07 QUEENS,Borough-QUEENS
3/2/16,Cloudy Or Milky Water (QB1),10451,City-BRONX,01 BRONX,Borough-BRONX
3/3/16,Oil: Grease In Water (QD1),11369,City-East Elmhurst,03 QUEENS,Borough-QUEENS
3/4/16,Other Water Problem (Use Comments) (QZZ),10306,City-STATEN ISLAND,03 STATEN ISLAND,Borough-STATEN ISLAND
3/5/16,Taste/Odor: Chlorine (QA1),10035,City-NEW YORK,11 MANHATTAN,Borough-MANHATTAN
3/6/16,Cloudy Or Milky Water (QB1),11378,City-Maspeth,05 QUEENS,Borough-QUEENS
3/6/16,Cloudy Or Milky Water (QB1),11414,City-Howard Beach,10 QUEENS,Borough-QUEENS
3/7/16,Cloudy Or Milky Water (QB1),10003,City-NEW YORK,03 MANHATTAN,Borough-MANHATTAN
3/7/16,Cloudy Or Milky: Other (Use Comments) (QBZ),11373,City-Elmhurst,04 QUEENS,Borough-QUEENS
3/9/16,Clear Water With Other Particles (Use Comments) (QEZ),11364,City-Oakland Gardens,11 QUEENS,Borough-QUEENS
3/9/16,Taste/Odor: Bitter/Metallic (QA3),11237,City-BROOKLYN,04 BROOKLYN,Borough-BROOKLYN
3/9/16,unknown odor/taste in drinking water (QA6),11234,City-BROOKLYN,18 BROOKLYN,Borough-BROOKLYN
3/10/16,Taste/Odor: Chlorine (QA1),10013,City-NEW YORK,01 MANHATTAN,Borough-MANHATTAN
3/10/16,Taste/Odor: Musty/Stale (QA4),11229,City-BROOKLYN,15 BROOKLYN,Borough-BROOKLYN
3/10/16,Taste/Odor: Chlorine (QA1),10305,City-STATEN ISLAND,02 STATEN ISLAND,Borough-STATEN ISLAND
3/10/16,Cloudy Or Milky: Other (Use Comments) (QBZ),10451,City-BRONX,04 BRONX,Borough-BRONX
3/11/16,No Sampling Required: Requested Information (QG2),11385,City-Ridgewood,05 QUEENS,Borough-QUEENS
3/11/16,Taste/Odor: Musty/Stale (QA4),11385,City-Ridgewood,05 QUEENS,Borough-QUEENS
3/11/16,Taste/Odor: Bitter/Metallic (QA3),10302,City-STATEN ISLAND,01 STATEN ISLAND,Borough-STATEN ISLAND
3/11/16,Taste/Odor: Chemical (QA2),10466,City-BRONX,12 BRONX,Borough-BRONX
3/11/16,Taste/Odor: Chlorine (QA1),10305,City-STATEN ISLAND,01 STATEN ISLAND,Borough-STATEN ISLAND
3/12/16,Cloudy Or Milky Water (QB1),11210,City-BROOKLYN,14 BROOKLYN,Borough-BROOKLYN
3/13/16,Clear Water With Other Particles (Use Comments) (QEZ),11224,City-BROOKLYN,13 BROOKLYN,Borough-BROOKLYN
3/13/16,Cloudy Or Milky Water (QB1),10023,City-NEW YORK,07 MANHATTAN,Borough-MANHATTAN
3/13/16,Taste/Odor: Sewer (QA5),10035,City-NEW YORK,11 MANHATTAN,Borough-MANHATTAN
3/13/16,unknown odor/taste in drinking water (QA6),10013,City-NEW YORK,03 MANHATTAN,Borough-MANHATTAN
3/13/16,No Sampling Required: Requested Information (QG2),10035,City-NEW YORK,11 MANHATTAN,Borough-MANHATTAN
3/14/16,Cloudy Or Milky Water (QB1),10036,City-NEW YORK,04 MANHATTAN,Borough-MANHATTAN
3/14/16,Cloudy Or Milky Water (QB1),10026,City-NEW YORK,10 MANHATTAN,Borough-MANHATTAN
3/14/16,No Sampling Required: Requested Information (QG2),11249,City-BROOKLYN,01 BROOKLYN,Borough-BROOKLYN
3/15/16,No Sampling Required: Requested Information (QG2),11238,City-BROOKLYN,08 BROOKLYN,Borough-BROOKLYN
3/15/16,Taste/Odor: Sewer (QA5),11106,City-Astoria,01 QUEENS,Borough-QUEENS
3/15/16,Taste/Odor: Sewer (QA5),11368,City-Corona,04 QUEENS,Borough-QUEENS
3/16/16,Cloudy Or Milky Water (QB1),11379,City-Middle Village,05 QUEENS,Borough-QUEENS
3/17/16,Taste/Odor: Chemical (QA2),11234,City-BROOKLYN,18 BROOKLYN,Borough-BROOKLYN
3/17/16,Cloudy Or Milky: Other (Use Comments) (QBZ),10453,City-BRONX,05 BRONX,Borough-BRONX
3/17/16,Cloudy Or Milky: Other (Use Comments) (QBZ),11692,City-Arverne,14 QUEENS,Borough-QUEENS
3/17/16,Cloudy Or Milky Water (QB1),11213,City-BROOKLYN,09 BROOKLYN,Borough-BROOKLYN
3/17/16,Cloudy Or Milky Water (QB1),11230,City-BROOKLYN,14 BROOKLYN,Borough-BROOKLYN
3/17/16,Cloudy Or Milky: Other (Use Comments) (QBZ),11213,City-BROOKLYN,08 BROOKLYN,Borough-BROOKLYN
3/17/16,Taste/Odor: Musty/Stale (QA4),11416,City-Ozone Park,09 QUEENS,Borough-QUEENS
3/18/16,Cloudy Or Milky Water (QB1),11213,City-BROOKLYN,09 BROOKLYN,Borough-BROOKLYN
3/18/16,Cloudy Or Milky Water (QB1),10011,City-NEW YORK,02 MANHATTAN,Borough-MANHATTAN
3/18/16,No Sampling Required: Requested Information (QG2),11355,City-Flushing,07 QUEENS,Borough-QUEENS
3/18/16,Taste/Odor: Chemical (QA2),10027,City-NEW YORK,10 MANHATTAN,Borough-MANHATTAN
3/19/16,Taste/Odor: Chemical (QA2),11212,City-BROOKLYN,16 BROOKLYN,Borough-BROOKLYN
3/19/16,Taste/Odor: Bitter/Metallic (QA3),10032,City-NEW YORK,12 MANHATTAN,Borough-MANHATTAN
3/19/16,Taste/Odor: Sewer (QA5),10128,City-NEW YORK,08 MANHATTAN,Borough-MANHATTAN
3/20/16,Taste/Odor: Chemical (QA2),10023,City-NEW YORK,07 MANHATTAN,Borough-MANHATTAN
3/20/16,Taste/Odor: Chemical (QA2),11205,City-BROOKLYN,02 BROOKLYN,Borough-BROOKLYN
3/20/16,Clear Water With Organisms (Insects: Worms) (QE2),10016,City-NEW YORK,05 MANHATTAN,Borough-MANHATTAN
3/21/16,Taste/Odor: Musty/Stale (QA4),10466,City-BRONX,12 BRONX,Borough-BRONX
3/21/16,Clear Water With Other Particles (Use Comments) (QEZ),10025,City-NEW YORK,07 MANHATTAN,Borough-MANHATTAN
3/21/16,unknown odor/taste in drinking water (QA6),11225,City-BROOKLYN,09 BROOKLYN,Borough-BROOKLYN
3/22/16,Taste/Odor: Chemical (QA2),11238,City-BROOKLYN,02 BROOKLYN,Borough-BROOKLYN
3/22/16,Cloudy Or Milky Water (QB1),11226,City-BROOKLYN,17 BROOKLYN,Borough-BROOKLYN
3/23/16,Taste/Odor: Sewer (QA5),11214,City-BROOKLYN,11 BROOKLYN,Borough-BROOKLYN
3/23/16,Taste/Odor: Chemical (QA2),10028,City-NEW YORK,08 MANHATTAN,Borough-MANHATTAN
3/23/16,Cloudy Or Milky: Other (Use Comments) (QBZ),10475,City-BRONX,10 BRONX,Borough-BRONX
3/23/16,Taste/Odor: Sewer (QA5),11357,City-Whitestone,07 QUEENS,Borough-QUEENS
3/23/16,Cloudy Or Milky: Other (Use Comments) (QBZ),10025,City-NEW YORK,07 MANHATTAN,Borough-MANHATTAN
3/23/16,Cloudy Or Milky Water (QB1),10453,City-BRONX,05 BRONX,Borough-BRONX
3/23/16,Clear Water With Other Particles (Use Comments) (QEZ),11355,City-Flushing,07 QUEENS,Borough-QUEENS
3/24/16,Cloudy Or Milky: Other (Use Comments) (QBZ),10065,City-NEW YORK,08 MANHATTAN,Borough-MANHATTAN
3/24/16,Cloudy Or Milky Water (QB1),11231,City-BROOKLYN,06 BROOKLYN,Borough-BROOKLYN
3/24/16,Taste/Odor: Chlorine (QA1),11377,City-Woodside,01 QUEENS,Borough-QUEENS
3/26/16,unknown odor/taste in drinking water (QA6),11432,City-Jamaica,12 QUEENS,Borough-QUEENS
3/26/16,unknown odor/taste in drinking water (QA6),11220,City-BROOKLYN,07 BROOKLYN,Borough-BROOKLYN
3/26/16,unknown odor/taste in drinking water (QA6),11358,City-Flushing,11 QUEENS,Borough-QUEENS
3/26/16,Cloudy Or Milky Water (QB1),11104,City-Sunnyside,02 QUEENS,Borough-QUEENS
3/26/16,Taste/Odor: Musty/Stale (QA4),10305,City-STATEN ISLAND,02 STATEN ISLAND,Borough-STATEN ISLAND
3/28/16,Taste/Odor: Chlorine (QA1),11212,City-BROOKLYN,16 BROOKLYN,Borough-BROOKLYN
3/28/16,Taste/Odor: Musty/Stale (QA4),11234,City-BROOKLYN,18 BROOKLYN,Borough-BROOKLYN
3/28/16,Taste/Odor: Chemical (QA2),11234,City-BROOKLYN,18 BROOKLYN,Borough-BROOKLYN
3/28/16,Oil: Grease In Water (QD1),11377,City-Woodside,02 QUEENS,Borough-QUEENS
3/29/16,No Sampling Required: Requested Information (QG2),11422,City-Rosedale,13 QUEENS,Borough-QUEENS
3/29/16,Cloudy Or Milky: Other (Use Comments) (QBZ),11417,City-Ozone Park,10 QUEENS,Borough-QUEENS
3/29/16,Taste/Odor: Musty/Stale (QA4),11229,City-BROOKLYN,15 BROOKLYN,Borough-BROOKLYN
3/29/16,Cloudy Or Milky Water (QB1),10022,City-NEW YORK,06 MANHATTAN,Borough-MANHATTAN
3/30/16,No Sampling Required: Requested Information (QG2),11219,City-BROOKLYN,12 BROOKLYN,Borough-BROOKLYN
3/30/16,Cloudy Or Milky Water (QB1),10453,City-BRONX,05 BRONX,Borough-BRONX
3/30/16,Cloudy Or Milky Water (QB1),10026,City-NEW YORK,10 MANHATTAN,Borough-MANHATTAN
3/31/16,Cloudy Or Milky: Other (Use Comments) (QBZ),10463,City-BRONX,08 BRONX,Borough-BRONX
3/31/16,Clear Water With Other Particles (Use Comments) (QEZ),10016,City-NEW YORK,06 MANHATTAN,Borough-MANHATTAN
3/31/16,Taste/Odor: Sewer (QA5),11205,City-BROOKLYN,03 BROOKLYN,Borough-BROOKLYN
3/31/16,No Sampling Required: Requested Information (QG2),10463,City-BRONX,08 BRONX,Borough-BRONX
4/1/16,Cloudy Or Milky Water (QB1),11223,City-BROOKLYN,15 BROOKLYN,Borough-BROOKLYN
4/1/16,Cloudy Or Milky: Other (Use Comments) (QBZ),10451,City-BRONX,04 BRONX,Borough-BRONX
4/2/16,Taste/Odor: Chlorine (QA1),11207,City-BROOKLYN,04 BROOKLYN,Borough-BROOKLYN
4/2/16,Cloudy Or Milky Water (QB1),10021,City-NEW YORK,08 MANHATTAN,Borough-MANHATTAN
4/3/16,Taste/Odor: Chlorine (QA1),10463,City-BRONX,08 BRONX,Borough-BRONX
4/4/16,Cloudy Or Milky Water (QB1),11434,City-Jamaica,12 QUEENS,Borough-QUEENS
4/4/16,Taste/Odor: Chemical (QA2),10302,City-STATEN ISLAND,01 STATEN ISLAND,Borough-STATEN ISLAND
4/4/16,No Sampling Required: Requested Information (QG2),11385,City-Ridgewood,05 QUEENS,Borough-QUEENS
4/4/16,Cloudy Or Milky Water (QB1),11210,City-BROOKLYN,14 BROOKLYN,Borough-BROOKLYN
4/4/16,Clear Water With Other Particles (Use Comments) (QEZ),10016,City-NEW YORK,06 MANHATTAN,Borough-MANHATTAN
4/4/16,Taste/Odor: Sewer (QA5),10473,City-BRONX,09 BRONX,Borough-BRONX
4/4/16,Cloudy Or Milky: Other (Use Comments) (QBZ),10037,City-NEW YORK,11 MANHATTAN,Borough-MANHATTAN
4/5/16,Taste/Odor: Musty/Stale (QA4),10024,City-NEW YORK,07 MANHATTAN,Borough-MANHATTAN
4/6/16,No Sampling Required: Requested Information (QG2),11436,City-Jamaica,12 QUEENS,Borough-QUEENS
4/6/16,Oil: Grease In Water (QD1),10304,City-STATEN ISLAND,02 STATEN ISLAND,Borough-STATEN ISLAND
4/6/16,Clear Water With Other Particles (Use Comments) (QEZ),10011,City-NEW YORK,04 MANHATTAN,Borough-MANHATTAN
4/7/16,Cloudy Or Milky: Other (Use Comments) (QBZ),11377,City-Woodside,02 QUEENS,Borough-QUEENS
4/7/16,No Sampling Required: Requested Information (QG2),10451,City-BRONX,04 BRONX,Borough-BRONX
4/7/16,Oil: Grease In Water (QD1),10304,City-STATEN ISLAND,02 STATEN ISLAND,Borough-STATEN ISLAND
4/8/16,No Sampling Required: Requested Information (QG2),11219,City-BROOKLYN,12 BROOKLYN,Borough-BROOKLYN
4/8/16,Taste/Odor: Chlorine (QA1),10016,City-NEW YORK,06 MANHATTAN,Borough-MANHATTAN
4/8/16,Oil: Grease In Water (QD1),11212,City-BROOKLYN,16 BROOKLYN,Borough-BROOKLYN
4/13/16,Clear Water With Other Particles (Use Comments) (QEZ),10472,City-BRONX,09 BRONX,Borough-BRONX
4/13/16,Cloudy Or Milky Water (QB1),11379,City-Middle Village,05 QUEENS,Borough-QUEENS
4/14/16,No Sampling Required: Requested Information (QG2),11201,City-BROOKLYN,02 BROOKLYN,Borough-BROOKLYN
4/14/16,Taste/Odor: Sewer (QA5),10302,City-STATEN ISLAND,01 STATEN ISLAND,Borough-STATEN ISLAND
12/1/15,Taste/Odor: Bitter/Metallic (QA3),11231,City-BROOKLYN,06 BROOKLYN,Borough-BROOKLYN
12/1/15,Taste/Odor: Bitter/Metallic (QA3),10473,City-BRONX,09 BRONX,Borough-BRONX
12/2/15,Taste/Odor: Bitter/Metallic (QA3),11221,City-BROOKLYN,04 BROOKLYN,Borough-BROOKLYN
12/2/15,Taste/Odor: Sewer (QA5),11216,City-BROOKLYN,03 BROOKLYN,Borough-BROOKLYN
12/2/15,unknown odor/taste in drinking water (QA6),10026,City-NEW YORK,10 MANHATTAN,Borough-MANHATTAN
12/3/15,Oil: Grease In Water (QD1),11230,City-BROOKLYN,12 BROOKLYN,Borough-BROOKLYN
12/3/15,Clear Water With Other Particles (Use Comments) (QEZ),10473,City-BRONX,09 BRONX,Borough-BRONX
12/3/15,Clear Water With Other Particles (Use Comments) (QEZ),11219,City-BROOKLYN,12 BROOKLYN,Borough-BROOKLYN
12/3/15,Clear Water With Other Particles (Use Comments) (QEZ),11230,City-BROOKLYN,12 BROOKLYN,Borough-BROOKLYN
12/3/15,Clear Water With Other Particles (Use Comments) (QEZ),11219,City-BROOKLYN,12 BROOKLYN,Borough-BROOKLYN
12/3/15,Taste/Odor: Bitter/Metallic (QA3),10473,City-BRONX,09 BRONX,Borough-BRONX
12/3/15,Clear Water With Other Particles (Use Comments) (QEZ),11204,City-BROOKLYN,12 BROOKLYN,Borough-BROOKLYN
12/4/15,Taste/Odor: Chlorine (QA1),10023,City-NEW YORK,07 MANHATTAN,Borough-MANHATTAN
12/4/15,Clear Water With Other Particles (Use Comments) (QEZ),11219,City-BROOKLYN,12 BROOKLYN,Borough-BROOKLYN
12/4/15,unknown odor/taste in drinking water (QA6),11221,City-BROOKLYN,03 BROOKLYN,Borough-BROOKLYN
12/4/15,Clear Water With Other Particles (Use Comments) (QEZ),11219,City-BROOKLYN,12 BROOKLYN,Borough-BROOKLYN
12/4/15,unknown odor/taste in drinking water (QA6),11221,City-BROOKLYN,03 BROOKLYN,Borough-BROOKLYN
12/5/15,Taste/Odor: Sewer (QA5),11420,City-South Ozone Park,10 QUEENS,Borough-QUEENS
12/6/15,unknown odor/taste in drinking water (QA6),11412,City-Saint Albans,12 QUEENS,Borough-QUEENS
12/7/15,Cloudy Or Milky Water (QB1),10039,City-NEW YORK,10 MANHATTAN,Borough-MANHATTAN
12/7/15,Cloudy Or Milky: Other (Use Comments) (QBZ),11365,City-Fresh Meadows,08 QUEENS,Borough-QUEENS
12/7/15,Taste/Odor: Chemical (QA2),11365,City-Fresh Meadows,08 QUEENS,Borough-QUEENS
12/7/15,Cloudy Or Milky Water (QB1),11366,City-Fresh Meadows,08 QUEENS,Borough-QUEENS
12/7/15,Cloudy Or Milky: Other (Use Comments) (QBZ),10029,City-NEW YORK,11 MANHATTAN,Borough-MANHATTAN
12/7/15,Cloudy Or Milky Water (QB1),11369,City-East Elmhurst,03 QUEENS,Borough-QUEENS
12/8/15,Taste/Odor: Chemical (QA2),10473,City-BRONX,09 BRONX,Borough-BRONX
12/8/15,Taste/Odor: Chlorine (QA1),11215,City-BROOKLYN,06 BROOKLYN,Borough-BROOKLYN
12/8/15,unknown odor/taste in drinking water (QA6),11366,City-Fresh Meadows,08 QUEENS,Borough-QUEENS
12/8/15,Taste/Odor: Bitter/Metallic (QA3),10030,City-NEW YORK,10 MANHATTAN,Borough-MANHATTAN
12/8/15,Cloudy Or Milky: Other (Use Comments) (QBZ),11358,City-Flushing,11 QUEENS,Borough-QUEENS
12/9/15,Cloudy Or Milky: Other (Use Comments) (QBZ),11208,City-BROOKLYN,05 BROOKLYN,Borough-BROOKLYN
12/10/15,Taste/Odor: Chemical (QA2),11221,City-BROOKLYN,04 BROOKLYN,Borough-BROOKLYN
12/10/15,Taste/Odor: Chlorine (QA1),11366,City-Fresh Meadows,08 QUEENS,Borough-QUEENS
12/12/15,Cloudy Or Milky Water (QB1),10039,City-NEW YORK,10 MANHATTAN,Borough-MANHATTAN
12/14/15,Defective Water Sampling Station (QSS),10301,City-STATEN ISLAND,01 STATEN ISLAND,Borough-STATEN ISLAND
12/14/15,Taste/Odor: Sewer (QA5),11212,City-BROOKLYN,16 BROOKLYN,Borough-BROOKLYN
12/9/15,Other Water Problem (Use Comments) (QZZ),11213,City-BROOKLYN,08 BROOKLYN,Borough-BROOKLYN
12/15/15,Taste/Odor: Sewer (QA5),11221,City-BROOKLYN,03 BROOKLYN,Borough-BROOKLYN
12/15/15,Taste/Odor: Chlorine (QA1),10035,City-NEW YORK,11 MANHATTAN,Borough-MANHATTAN
12/15/15,Taste/Odor: Musty/Stale (QA4),11213,City-BROOKLYN,09 BROOKLYN,Borough-BROOKLYN
12/16/15,Cloudy Or Milky Water (QB1),11104,City-Sunnyside,02 QUEENS,Borough-QUEENS
12/16/15,Cloudy Or Milky: Other (Use Comments) (QBZ),11206,City-BROOKLYN,03 BROOKLYN,Borough-BROOKLYN
12/16/15,unknown odor/taste in drinking water (QA6),11365,City-Fresh Meadows,08 QUEENS,Borough-QUEENS
12/16/15,Cloudy Or Milky: Other (Use Comments) (QBZ),11233,City-BROOKLYN,03 BROOKLYN,Borough-BROOKLYN
12/16/15,Taste/Odor: Chemical (QA2),11106,City-Astoria,01 QUEENS,Borough-QUEENS
12/16/15,Cloudy Or Milky Water (QB1),11104,City-Sunnyside,02 QUEENS,Borough-QUEENS
12/16/15,Oil: Grease In Water (QD1),11106,City-Astoria,01 QUEENS,Borough-QUEENS
12/16/15,Cloudy Or Milky: Other (Use Comments) (QBZ),11233,City-BROOKLYN,03 BROOKLYN,Borough-BROOKLYN
12/18/15,Clear Water With Other Particles (Use Comments) (QEZ),11216,City-BROOKLYN,03 BROOKLYN,Borough-BROOKLYN
12/19/15,Taste/Odor: Musty/Stale (QA4),11213,City-BROOKLYN,09 BROOKLYN,Borough-BROOKLYN
12/19/15,Clear Water With Other Particles (Use Comments) (QEZ),11222,City-BROOKLYN,01 BROOKLYN,Borough-BROOKLYN
12/20/15,Cloudy Or Milky Water (QB1),10027,City-NEW YORK,09 MANHATTAN,Borough-MANHATTAN
12/21/15,Cloudy Or Milky Water (QB1),10025,City-NEW YORK,07 MANHATTAN,Borough-MANHATTAN
12/21/15,unknown odor/taste in drinking water (QA6),10032,City-NEW YORK,12 MANHATTAN,Borough-MANHATTAN
12/21/15,Taste/Odor: Sewer (QA5),11236,City-BROOKLYN,18 BROOKLYN,Borough-BROOKLYN
12/21/15,Taste/Odor: Sewer (QA5),11412,City-Saint Albans,12 QUEENS,Borough-QUEENS
12/21/15,Taste/Odor: Sewer (QA5),10458,City-BRONX,05 BRONX,Borough-BRONX
12/22/15,Taste/Odor: Chemical (QA2),11236,City-BROOKLYN,18 BROOKLYN,Borough-BROOKLYN
12/22/15,Clear Water With Other Particles (Use Comments) (QEZ),11208,City-BROOKLYN,05 BROOKLYN,Borough-BROOKLYN
12/27/15,Taste/Odor: Musty/Stale (QA4),10021,City-NEW YORK,08 MANHATTAN,Borough-MANHATTAN
12/27/15,Taste/Odor: Chlorine (QA1),11235,City-BROOKLYN,13 BROOKLYN,Borough-BROOKLYN
12/29/15,Cloudy Or Milky: Other (Use Comments) (QBZ),11411,City-Cambria Heights,13 QUEENS,Borough-QUEENS
12/30/15,No Sampling Required: Requested Information (QG2),10461,City-BRONX,11 BRONX,Borough-BRONX
12/30/15,No Sampling Required: Requested Information (QG2),11377,City-Woodside,02 QUEENS,Borough-QUEENS
12/30/15,Taste/Odor: Chlorine (QA1),10306,City-STATEN ISLAND,03 STATEN ISLAND,Borough-STATEN ISLAND
1/2/16,Cloudy Or Milky Water (QB1),10026,City-NEW YORK,10 MANHATTAN,Borough-MANHATTAN
1/3/16,Taste/Odor: Chlorine (QA1),10468,City-BRONX,05 BRONX,Borough-BRONX
1/4/16,Taste/Odor: Sewer (QA5),10304,City-STATEN ISLAND,02 STATEN ISLAND,Borough-STATEN ISLAND
1/5/16,Oil: Grease In Water (QD1),11234,City-BROOKLYN,18 BROOKLYN,Borough-BROOKLYN
1/5/16,Cloudy Or Milky: Other (Use Comments) (QBZ),11208,City-BROOKLYN,05 BROOKLYN,Borough-BROOKLYN
1/6/16,Taste/Odor: Chemical (QA2),10307,City-STATEN ISLAND,03 STATEN ISLAND,Borough-STATEN ISLAND
1/6/16,Taste/Odor: Chlorine (QA1),10022,City-NEW YORK,06 MANHATTAN,Borough-MANHATTAN
1/6/16,Taste/Odor: Musty/Stale (QA4),11203,City-BROOKLYN,17 BROOKLYN,Borough-BROOKLYN
1/6/16,Taste/Odor: Chemical (QA2),11435,City-Jamaica,08 QUEENS,Borough-QUEENS
1/6/16,unknown odor/taste in drinking water (QA6),10307,City-STATEN ISLAND,03 STATEN ISLAND,Borough-STATEN ISLAND
1/6/16,Taste/Odor: Chlorine (QA1),11234,City-BROOKLYN,18 BROOKLYN,Borough-BROOKLYN
1/6/16,Oil: Grease In Water (QD1),10307,City-STATEN ISLAND,03 STATEN ISLAND,Borough-STATEN ISLAND
1/6/16,unknown odor/taste in drinking water (QA6),10025,City-NEW YORK,07 MANHATTAN,Borough-MANHATTAN
1/6/16,unknown odor/taste in drinking water (QA6),10307,City-STATEN ISLAND,03 STATEN ISLAND,Borough-STATEN ISLAND
1/7/16,Cloudy Or Milky Water (QB1),11220,City-BROOKLYN,07 BROOKLYN,Borough-BROOKLYN
1/7/16,unknown odor/taste in drinking water (QA6),11374,City-Rego Park,06 QUEENS,Borough-QUEENS
1/8/16,Cloudy Or Milky: Other (Use Comments) (QBZ),10003,City-NEW YORK,06 MANHATTAN,Borough-MANHATTAN
1/8/16,Taste/Odor: Chemical (QA2),10306,City-STATEN ISLAND,02 STATEN ISLAND,Borough-STATEN ISLAND
1/8/16,Taste/Odor: Bitter/Metallic (QA3),11222,City-BROOKLYN,01 BROOKLYN,Borough-BROOKLYN
1/10/16,Taste/Odor: Chemical (QA2),11361,City-Bayside,11 QUEENS,Borough-QUEENS
1/12/16,No Sampling Required: Requested Information (QG2),11223,City-BROOKLYN,11 BROOKLYN,Borough-BROOKLYN
1/12/16,Cloudy Or Milky Water (QB1),11226,City-BROOKLYN,14 BROOKLYN,Borough-BROOKLYN
1/12/16,Cloudy Or Milky Water (QB1),11217,City-BROOKLYN,06 BROOKLYN,Borough-BROOKLYN
1/13/16,Clear Water With Other Particles (Use Comments) (QEZ),11419,City-South Richmond Hill,10 QUEENS,Borough-QUEENS
1/13/16,Cloudy Or Milky: Other (Use Comments) (QBZ),11208,City-BROOKLYN,05 BROOKLYN,Borough-BROOKLYN
1/14/16,unknown odor/taste in drinking water (QA6),10027,City-NEW YORK,10 MANHATTAN,Borough-MANHATTAN
1/14/16,Taste/Odor: Musty/Stale (QA4),11201,City-BROOKLYN,02 BROOKLYN,Borough-BROOKLYN
1/15/16,unknown odor/taste in drinking water (QA6),10031,City-NEW YORK,09 MANHATTAN,Borough-MANHATTAN
1/15/16,Clear Water With Other Particles (Use Comments) (QEZ),11236,City-BROOKLYN,18 BROOKLYN,Borough-BROOKLYN
1/15/16,Taste/Odor: Bitter/Metallic (QA3),11218,City-BROOKLYN,07 BROOKLYN,Borough-BROOKLYN
1/16/16,Taste/Odor: Musty/Stale (QA4),10470,City-BRONX,12 BRONX,Borough-BRONX
1/16/16,Taste/Odor: Musty/Stale (QA4),10470,City-BRONX,12 BRONX,Borough-BRONX
1/17/16,Taste/Odor: Bitter/Metallic (QA3),10075,City-NEW YORK,08 MANHATTAN,Borough-MANHATTAN
1/17/16,Taste/Odor: Chemical (QA2),10025,City-NEW YORK,07 MANHATTAN,Borough-MANHATTAN
1/18/16,Clear Water With Other Particles (Use Comments) (QEZ),11201,City-BROOKLYN,02 BROOKLYN,Borough-BROOKLYN
1/19/16,Cloudy Or Milky: Other (Use Comments) (QBZ),10039,City-NEW YORK,10 MANHATTAN,Borough-MANHATTAN
1/19/16,unknown odor/taste in drinking water (QA6),11375,City-Forest Hills,06 QUEENS,Borough-QUEENS
1/19/16,unknown odor/taste in drinking water (QA6),11354,City-Flushing,07 QUEENS,Borough-QUEENS
1/19/16,Other Water Problem (Use Comments) (QZZ),11236,City-BROOKLYN,18 BROOKLYN,Borough-BROOKLYN
1/20/16,Taste/Odor: Bitter/Metallic (QA3),11209,City-BROOKLYN,10 BROOKLYN,Borough-BROOKLYN
1/20/16,Taste/Odor: Chlorine (QA1),11375,City-Forest Hills,06 QUEENS,Borough-QUEENS
1/20/16,Clear Water With Other Particles (Use Comments) (QEZ),11209,City-BROOKLYN,10 BROOKLYN,Borough-BROOKLYN
1/21/16,Taste/Odor: Sewer (QA5),11422,City-Rosedale,13 QUEENS,Borough-QUEENS
1/21/16,unknown odor/taste in drinking water (QA6),10460,City-BRONX,06 BRONX,Borough-BRONX
1/21/16,Cloudy Or Milky Water (QB1),11434,City-Jamaica,12 QUEENS,Borough-QUEENS
1/21/16,Taste/Odor: Bitter/Metallic (QA3),11385,City-Ridgewood,05 QUEENS,Borough-QUEENS
1/22/16,unknown odor/taste in drinking water (QA6),10033,City-NEW YORK,12 MANHATTAN,Borough-MANHATTAN
1/22/16,Clear Water With Other Particles (Use Comments) (QEZ),11213,City-BROOKLYN,08 BROOKLYN,Borough-BROOKLYN
1/22/16,Cloudy Or Milky Water (QB1),10028,City-NEW YORK,08 MANHATTAN,Borough-MANHATTAN
1/22/16,Taste/Odor: Sewer (QA5),10032,City-NEW YORK,12 MANHATTAN,Borough-MANHATTAN
1/22/16,Taste/Odor: Chemical (QA2),10034,City-NEW YORK,12 MANHATTAN,Borough-MANHATTAN
1/23/16,Taste/Odor: Musty/Stale (QA4),11216,City-BROOKLYN,03 BROOKLYN,Borough-BROOKLYN
